index,Source Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Std,Day,Month,Year,Label
154,0.4812636203407739,0.1158657742511225,0.2266526587447239,0.47748569366525834,-0.2215915887063728,-0.11250442802039076,-0.3552410466652674,-0.2502186467796078,-0.29057026762877186,-0.4068705241793171,-0.47804872065430204,-0.37304184871025503,-0.037584905632792244,0.02689553244830805,-0.036805826621756826,0.2288340088101165,-0.29389843614358807,-0.29786169145690194,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,1.250596404104706,-0.2034514211149344,0.502944623325877,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
49,-1.7681771509726503,-0.2701035165729176,0.04480756237791316,-0.2691598064565515,0.10151637627227936,-0.10662857931140954,1.02242464730126,-0.2502186467796078,0.5829574194106523,-0.23382122263339505,-0.47804872065430204,-0.07644604147116008,-0.11941613089882241,-0.12255428205102267,-0.036806573422203774,-0.07943307818238339,-0.29388460843368286,-0.29782812999062,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,-1.397565985934414,-0.160117092965446,-0.20223325867874392,-0.06293238212089901,-1.6537424952618156,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
507,0.626556219179934,0.035741702148318975,0.2266526587447239,0.47748569366525834,-0.218301283564024,-0.11250442802039076,-0.34966345276256894,-0.2502186467796078,-0.2839740498743897,-0.4068705241793171,-0.47804872065430204,-0.37304184871025503,-0.06299252774708461,-0.013824525106694472,-0.036806573422203774,0.13507295906759048,-0.2938974672525302,-0.29784041991480265,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,1.250596404104706,-0.2034514211149344,0.502944623325877,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
1003,0.6146698211858058,-0.3684758348088531,-0.4098051785391137,-0.4727903973988633,-0.28344932538253026,-0.12534930659351248,-0.3803402192274106,-0.2502186467796078,-0.3499362269432835,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19110254647408925,-0.22396290707507133,-0.036751861409048445,-0.2533720108404117,-0.26790904954462375,-0.12676142991951694,-0.4998254840232816,-0.11757927025044308,2.2025130714225587,0.0,-0.7485210003355033,1.2132230266358903,-0.4408559436863756,0.0,-1.397565985934414,-0.6948425107667417,-0.2311037084164582,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
404,-2.369325278669675,-0.368493039574126,-0.5007277267225191,-0.4727903973988633,-0.29266217978110687,-0.12534930659351248,-0.4193833765463001,-0.2502186467796078,-0.43304856998359986,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19115270905159756,-0.22400544234504122,-0.03675653779225815,-0.2533720108404117,-0.2176306680914094,0.7067489121053906,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,1.2132230266358903,2.268314659972916,0.0,0.6604294418137192,-0.702027694705551,3.825864469072301,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
895,0.0817089735330838,-0.3684929410278652,-0.5007277267225191,-0.4727903973988633,-0.29266217978110687,-0.12534930659351248,-0.4193833765463001,-0.2502186467796078,-0.43304856998359986,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19115199031626587,-0.22400544234504122,-0.036755044191364244,-0.2533720108404117,-0.21974935300371368,0.6788400807309558,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,1.2132230266358903,2.268314659972916,0.0,0.6604294418137192,-0.6928279732138045,-0.20101509624255345,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
255,0.7179867760208625,-0.3684840225912601,-0.4098051785391137,-0.4727903973988633,-0.28344932538253026,-0.12534930659351248,-0.3803402192274106,-0.2502186467796078,-0.3499362269432835,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19113240477847698,-0.22400209245255653,-0.03672218497169846,-0.2533720108404117,-0.251697111411511,-0.019983813979290194,-0.4998254840232816,-0.11757927025044308,2.2025130714225587,0.0,-0.7485210003355033,1.2132230266358903,-0.4408559436863756,0.0,-1.397565985934414,-0.6948425107667417,-0.2311037084164582,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
931,0.45978107179812666,-0.368484958780738,-0.4098051785391137,-0.4727903973988633,-0.28344932538253026,-0.12534930659351248,-0.3803402192274106,-0.2502186467796078,-0.3499362269432835,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19113581877130256,-0.22398725721440307,-0.036764005796727645,-0.2533720108404117,-0.24827011121639114,0.0025876335633133996,-0.4998254840232816,-0.11757927025044308,2.2025130714225587,0.0,-0.7485210003355033,1.2132230266358903,-0.4408559436863756,0.0,-1.397565985934414,-0.6948425107667417,-0.2311037084164582,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
453,0.030441442228408763,-0.3684933844860389,-0.5007277267225191,-0.4727903973988633,-0.29266217978110687,-0.12534930659351248,-0.4193833765463001,-0.2502186467796078,-0.43304856998359986,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19115522462525852,-0.22400544234504122,-0.036761765395386795,-0.2533720108404117,-0.20915592854897394,0.8183842361965247,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,1.2132230266358903,2.268314659972916,0.0,0.6604294418137192,-0.6928279732138045,-0.20101509624255345,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
862,0.44613394555001984,1.9036395623279836,0.2266526587447239,0.07022451178063478,0.17587727248936225,-0.08872773789567608,1.555084865008966,-0.2502186467796078,0.5062528307128145,-0.013729392511882576,-0.47804872065430204,-0.12384719785285805,0.7836192953931684,0.7627006655543885,-0.036771473801197135,1.390334416802166,-0.2939022823050195,-0.29795528311562136,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,-0.160117092965446,-0.22744922110788676,0.3143189548436183,-1.6537424952618156,0.11100005844118721,0.4505061842509686,0.33439395195712035,-0.03806165051373005,0.058764637688923656,4.0,7.0,2017.0,1.0
329,0.25024838818650946,0.22291214280798985,1.3177232369455885,1.6313923756716917,1.0287243653861713,0.06219958533850419,1.3654466723172172,-0.2502186467796078,0.7022547281566548,1.1757745443280474,-0.47804872065430204,0.015136084083551112,-0.10822848194363925,-0.08428371741924698,-0.036806573422203774,0.011476236746249023,-0.2938939830173392,-0.29778150385634894,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,1.250596404104706,-0.20101509624255345,2.3892013081484635,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
661,0.09001140775246438,-0.11743525511149909,-0.1370375339888976,-0.4727903973988633,-0.21172067327932642,-0.12220641077242951,-0.29109871678423477,-0.2502186467796078,-0.14096805015620245,-0.38670944050406403,0.3809145713135856,-0.19568497528561227,0.1750391331534715,0.2817160468971791,-0.03676475259717459,0.5258218109524481,-0.2938980851176949,-0.2979552066634699,-0.4998254840232816,-0.11757927025044308,2.2025130714225587,0.0,-0.7485210003355033,1.2132230266358903,-0.4408559436863756,0.0,-1.397565985934414,-0.6881273855902844,-0.1860316982774106,-0.25155805060315767,0.5575015219034974,-0.021309865236460553,-0.09073214708605441,-0.07030662886356255,0.01990872926158631,-0.06562254110901582,4.0,7.0,2017.0,1.0
1066,0.4139701627784301,0.11536562245400271,0.2266526587447239,0.47748569366525834,-0.22198719891206864,-0.11250442802039076,-0.3535644901031311,-0.2502186467796078,-0.29136336459174567,-0.4068705241793171,-0.47804872065430204,-0.37304184871025503,-0.03774350550911658,0.02590556978086891,-0.03680702238037885,0.22002666927746642,-0.29389843100715296,-0.2978615786889225,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,1.250596404104706,-0.2034514211149344,0.502944623325877,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
1037,0.10192312896127727,-0.3684926213314253,-0.5007277267225191,-0.4727903973988633,-0.29266217978110687,-0.12534930659351248,-0.4193833765463001,-0.2502186467796078,-0.43304856998359986,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19114965864863254,-0.22400544234504122,-0.03675019876258429,-0.2533720108404117,-0.22587126335258223,0.598197903773101,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,1.2132230266358903,2.268314659972916,0.0,0.6604294418137192,-0.6928279732138045,-0.20101509624255345,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
432,0.9831457689023296,-0.3669258091150311,-0.4098051785391137,-0.404913533751426,-0.24791402984516323,-0.10321238820153675,-0.3245642802004257,0.511227845454512,-0.029360046644920534,-0.19181896497661788,2.546995916276085,0.41905797238000786,-0.18735934375889685,-0.2198635365309754,-0.036806573422203774,-0.2533720108404117,-0.2935683438949275,-0.2935564077932081,1.19603527098631,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,-0.7102872986725935,-0.23122552466007723,-0.44018371908541637,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
181,0.3768605100320632,-0.3684862398821288,-0.4098051785391137,-0.4727903973988633,-0.28344932538253026,-0.12534930659351248,-0.3803402192274106,-0.2502186467796078,-0.3499362269432835,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19114049055095864,-0.2239875762517844,-0.03677296740209104,-0.2533720108404117,-0.24256595957705906,0.0401572139458868,-0.4998254840232816,-0.11757927025044308,2.2025130714225587,0.0,-0.7485210003355033,1.2132230266358903,-0.4408559436863756,0.0,-1.397565985934414,-0.6948425107667417,-0.2311037084164582,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
846,0.589039594551108,-0.0734101565442916,-0.31888263035570835,-0.4727903973988633,-0.29266217978110687,-0.12534930659351248,-0.4193833765463001,-0.2502186467796078,-0.43304856998359986,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,0.5262143902773846,0.5487653496407532,-0.036761765395386795,1.0482614078224541,-0.29390064980626895,-0.2979572659838891,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,-1.397565985934414,-0.160117092965446,3.32593060525973,-0.628809387567675,-1.6537424952618156,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
991,0.19877329602634988,0.2443247178191011,1.3177232369455885,1.6313923756716917,1.0392533418416874,0.06219958533850419,1.3654466723172172,-0.2502186467796078,0.7113009695533933,1.1757745443280474,-0.47804872065430204,0.015136084083551112,-0.10522521178895168,-0.07805780058643273,-0.036806573422203774,0.03317687714022258,-0.29389430941257666,-0.29778805549258736,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,1.250596404104706,-0.19979693380636296,2.3892013081484635,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
950,0.7369267040838244,-0.3651833141310517,-0.5007277267225191,-0.4727903973988633,-0.2617333114430282,-0.1158522953080661,-0.2883099198328855,0.8023691513087343,0.12499144757280979,-0.23046104202085288,2.117514270292141,0.2971692844807901,-0.16701362356870963,-0.22400544234504122,0.013406795029797533,-0.2533720108404117,-0.29382392210833086,-0.29692306661983653,1.8444526184899774,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,-0.7102872986725935,-0.23122552466007723,-0.628809387567675,2.7687455390688105,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
120,-2.369325278669675,-0.3684902802788228,-0.5007277267225191,-0.4727903973988633,-0.29266217978110687,-0.12534930659351248,-0.4193833765463001,-0.2502186467796078,-0.43304856998359986,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.1911325844623099,-0.22400544234504122,-0.036714716967228965,-0.2533720108404117,-0.2515296264373411,0.2602076134199557,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,1.2132230266358903,2.268314659972916,0.0,0.6604294418137192,-0.6866500580514638,3.768367202084111,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
952,-0.20648927430716435,-0.3640723035864649,-0.4098051785391137,-0.404913533751426,-0.2531785180729213,-0.10867829397733322,-0.3357194680058227,0.4216459051916744,-0.07685281409652987,-0.25902257722746136,1.8000713145648783,0.20707764559875955,-0.18042211033730612,-0.21232090068635812,-0.036805826621756826,-0.2533720108404117,-0.29378439917946214,-0.2964024423633391,0.9965222409851816,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,-0.7102872986725935,-0.23122552466007723,-0.44018371908541637,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
587,0.38350245740756767,5.415260425447549,0.7721879478451562,0.4096088300178211,0.09230352187370272,0.20294665906526352,0.13558721677219981,-0.2502186467796078,0.030005912669591128,1.9889382525632537,-0.47804872065430204,1.37940455988292,1.315362750456611,3.2275750245055153,-0.036806573422203774,6.344792330749109,-0.2939026420738955,-0.2979606214076278,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,-1.397565985934414,-0.160117092965446,-0.22732740486426772,0.502944623325877,-1.6537424952618156,0.5047575820773361,0.07986360150330978,0.29390234321284225,0.5522624425368537,0.5172473864744308,4.0,7.0,2017.0,1.0
47,0.7568525462103378,0.7779954892856448,-0.4098051785391137,-0.404913533751426,-0.22422383282025185,-0.11605726677465847,-0.26321074727074234,0.8247646363744437,0.18435740688732144,-0.34302709254101577,0.7170306420836285,-0.07909579555592568,2.596089370988092,2.7989473848312634,-0.014281578341308098,-0.2533720108404117,-0.29390286542806326,-0.2979629644289706,1.8943308759902597,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,-0.7102872986725935,-0.23122552466007723,-0.44018371908541637,-1.6537424952618156,-0.0342512453099523,-0.09073214708605441,-0.07807738054682906,0.004447194899179099,-0.06562254110901582,4.0,7.0,2017.0,1.0
81,0.10879566517381292,0.3114803483624528,1.3177232369455885,1.6313923756716917,1.0287243653861713,0.06219958533850419,1.3654466723172172,-0.2502186467796078,0.7022547281566548,1.1757745443280474,-0.47804872065430204,0.015136084083551112,-0.09580614379596426,-0.0623962890948526,-0.036806573422203774,0.05759240455224012,-0.2938951997423273,-0.2978059268215474,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,1.250596404104706,-0.20101509624255345,2.3892013081484635,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
226,0.7034575161369465,-0.3684848109613468,-0.4098051785391137,-0.4727903973988633,-0.28344932538253026,-0.12534930659351248,-0.3803402192274106,-0.2502186467796078,-0.3499362269432835,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.1911352797198038,-0.22399571170496402,-0.036743095384213054,-0.2533720108404117,-0.24884774682773522,-0.0012168809209423125,-0.4998254840232816,-0.11757927025044308,2.2025130714225587,0.0,-0.7485210003355033,1.2132230266358903,-0.4408559436863756,0.0,-1.397565985934414,-0.6948425107667417,-0.2311037084164582,-0.628809387567675,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
78,0.6480387677225812,-0.3684923497503002,-0.4098051785391137,-0.5406672610463006,-0.29266217978110687,-0.12534930659351248,-0.4193833765463001,-0.2502186467796078,-0.43304856998359986,-0.4639935945925341,-0.47804872065430204,-0.43946235108404785,-0.19114767790427567,-0.22400544234504122,-0.03674608258600085,-0.2533720108404117,-0.1667822306232331,-0.2979690096379344,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,-0.7485210003355033,1.2132230266358903,-0.4408559436863756,0.0,-1.397565985934414,-0.693230880724392,-0.23122552466007723,-0.628809387567675,-1.6537424952618156,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,1.0
1060,0.47427392334570967,0.11596786159875153,0.2266526587447239,0.47748569366525834,-0.2215915887063728,-0.11250442802039076,-0.3552410466652674,-0.2502186467796078,-0.29057026762877186,-0.4068705241793171,-0.47804872065430204,-0.37304184871025503,-0.037552533380607774,0.02695909532846569,-0.036805887003057064,0.2283859363667805,-0.2938984371711789,-0.29786171401716754,-0.4998254840232816,-0.11757927025044308,-0.4540268173546502,0.0,1.3359678613583033,-0.8242507585541545,-0.4408559436863756,0.0,0.6604294418137192,1.250596404104706,-0.2034514211149344,0.502944623325877,0.5575015219034974,-0.10458483266588568,-0.09073214708605441,-0.12030972665153829,-0.07958288315738184,-0.06562254110901582,4.0,7.0,2017.0,0.0
